,ERA,HOF,Opposing_BA,completed,firstName,games,hits,homeruns,lastName,losses,outs_pitched,player_id,runs_earned,saves,seasons,shutouts,started,strikes,walks,wins,WAR,ERA,wins,strikes,games,seasons,Opposing_BA,predictions
7791,4.227142857142858,0,0.24814285714285714,0.07,William Paul,258.0,185.0,19.0,Bray,12.01,592.0,braybi01,82.0,3.049999999999999,7.0,0.07,0.07,188.0,88.0,13.02,0.11,4.227142857142858,13.02,188.0,258.0,7.0,0.24814285714285714,0
7794,3.3200000000000003,0,0.20600000000000002,1.05,Taylor,158.0,289.01,41.01,Buchholz,22.020000000000003,933.0,buchhta01,148.01,1.05,6.0,1.05,27.04000000000001,229.01,85.01,20.01,-0.24,3.3200000000000003,20.01,229.01,158.0,6.0,0.20600000000000002,0
7795,6.216666666666666,0,0.2791666666666666,0.06000000000000001,Brian James,106.0,422.0,45.01,Burres,25.02,1075.0,burrebr01,229.0,0.06000000000000001,6.0,0.06000000000000001,56.01000000000001,224.0,160.0,18.02,0.01,6.216666666666666,18.02,224.0,106.0,6.0,0.2791666666666666,0
7797,5.220833333333333,0,0.2813333333333334,8.079999999999998,Roberto,270.0,1412.0,147.0,Hernandez,99.0,4075.0,carmofa01,695.0,1.11,12.0,3.089999999999998,219.0,833.0,505.0,71.00999999999998,-0.63,5.220833333333333,71.00999999999998,833.0,270.0,12.0,0.2813333333333334,0
7801,4.324285714285714,0,0.27557142857142863,0.07,Manuel,359.0,392.0,38.0,Corpas,20.0,1123.0,corpama01,172.0,34.03,7.0,0.07,0.07,264.0,112.0,13.01,0.08,4.324285714285714,13.01,264.0,359.0,7.0,0.27557142857142863,0
7803,4.6025,0,0.26725,0.04,William Mays,111.0,183.0,18.01,Eyre,8.02,491.0,eyrewi01,90.0,1.03,4.0,0.04,2.03,86.0,65.0,7.01,0.03,4.6025,7.01,86.0,111.0,4.0,0.26725,0
7806,6.55,0,0.2486666666666667,0.06000000000000001,Jeffrey Joseph,163.0,181.01,21.02,Fulchino,10.02,535.0,fulchje01,96.01,0.06000000000000001,6.0,0.06000000000000001,0.06000000000000001,162.01,80.0,9.03,0.13,6.55,9.03,162.01,163.0,6.0,0.2486666666666667,0
7809,4.130833333333333,0,0.2593333333333333,10.07,Matthew Scott,266.0,1560.0,181.0,Garza,97.0,4788.0,garzama01,714.0,1.11,12.0,4.089999999999998,262.0,1301.0,536.0,87.0,-1.76,4.130833333333333,87.0,1301.0,266.0,12.0,0.2593333333333333,0
7811,4.465,0,0.25966666666666666,0.06000000000000001,Sean William,264.0,276.0,13.01,Green,12.02,809.0,greense01,132.0,2.04,6.0,0.06000000000000001,0.06000000000000001,203.0,133.0,10.03,0.1,4.465,10.03,203.0,264.0,6.0,0.25966666666666666,0
7814,3.3716666666666666,0,0.2386666666666667,15.03,Colbert Michael,339.0,1979.0,246.0,Hamels,96.0,6643.0,hamelco01,815.0,0.11999999999999998,12.0,7.079999999999997,338.0,2122.0,592.0,136.0,1.29,3.3716666666666666,136.0,2122.0,339.0,12.0,0.2386666666666667,0
7815,4.634999999999999,0,0.26841666666666664,2.0999999999999988,Jason Aaron,306.0,1542.0,188.0,Hammel,87.0,4509.0,hammeja01,738.0,4.089999999999998,12.0,1.11,248.0,1191.0,480.0,84.00999999999998,-0.25,4.634999999999999,84.00999999999998,1191.0,306.0,12.0,0.26841666666666664,0
7823,3.687777777777778,0,0.2521111111111111,0.09,Robert Casey,437.0,518.0,52.0,Janssen,29.01,1599.0,janssca01,215.0,90.03,9.0,0.09,22.07000000000001,395.0,129.0,31.0,0.13,3.687777777777778,31.0,395.0,437.0,9.0,0.2521111111111111,0
7825,4.23,0,0.2405,9.07,Ubaldo,298.0,1588.0,153.0,Jimenez,106.01,5182.0,jimenub01,793.0,1.11,12.0,3.0999999999999988,290.0,1581.0,790.0,108.01,-0.5,4.23,108.01,1581.0,298.0,12.0,0.2405,0
7826,6.181538461538461,0,0.2977692307692308,0.12999999999999998,James Robert,551.0,581.0,37.03,Johnson,40.02,1754.0,johnsji04,235.0,154.03,13.0,0.12999999999999998,1.12,425.01,190.0,27.03,0.23,6.181538461538461,27.03,425.01,551.0,13.0,0.2977692307692308,0
7827,5.224285714285714,0,0.28800000000000003,2.05,Jeffrey Wayne,138.0,636.0,80.0,Karstens,40.0,1777.0,karstje01,292.0,0.07,7.0,2.05,91.0,330.0,153.0,26.0,-0.39,5.224285714285714,26.0,330.0,138.0,7.0,0.28800000000000003,0
7832,3.490833333333333,0,0.2458333333333333,14.04,Jonathan Tyler,317.0,1829.0,182.0,Lester,84.00999999999998,6011.0,lestejo01,766.0,0.11999999999999998,12.0,4.089999999999998,316.0,1861.0,644.0,146.0,-0.59,3.490833333333333,146.0,1861.0,317.0,12.0,0.2458333333333333,0
7836,4.785454545454545,0,0.2648181818181818,0.11,Boone,581.0,414.0,50.0,Logan,23.02,1231.0,loganbo02,203.0,3.0799999999999987,11.0,0.11,0.11,437.0,180.0,28.02,0.3,4.785454545454545,28.02,437.0,581.0,11.0,0.2648181818181818,0
7837,5.0030769230769225,0,0.2687692307692308,0.12999999999999998,Mark Christopher,382.0,386.0,47.0,Lowe,27.040000000000006,1157.0,lowema01,181.0,6.089999999999997,13.0,0.12999999999999998,0.12999999999999998,352.0,163.0,10.05,0.15,5.0030769230769225,10.05,352.0,382.0,13.0,0.2687692307692308,0
7838,5.796666666666668,0,0.276,0.03,Ruddy Joraider,102.0,123.0,7.0,Lugo,4.02,400.0,lugoru01,65.0,0.03,3.0,0.03,0.03,82.0,74.0,8.0,0.04,5.796666666666668,8.0,82.0,102.0,3.0,0.276,0
7840,4.007,0,0.20060000000000006,0.1,Carlos Agustin,519.0,385.0,49.0,Marmol,35.01,1731.0,marmoca01,229.0,117.03,10.0,0.1,13.089999999999998,744.0,395.0,23.020000000000003,0.42,4.007,23.020000000000003,744.0,519.0,10.0,0.20060000000000006,0
7841,3.8399999999999994,0,0.2448888888888889,1.08,Sean Christopher,396.0,596.0,60.01,Marshall,46.01,1846.0,marshse01,264.0,16.050000000000004,9.0,0.09,59.04999999999999,537.0,221.0,37.02,0.12,3.8399999999999994,37.02,537.0,396.0,9.0,0.2448888888888889,0
7843,4.155,0,0.28179999999999994,0.1,Nicholas Allen,387.0,412.0,33.02,Masset,16.049999999999994,1209.0,masseni01,182.0,4.0699999999999985,10.0,0.1,2.0799999999999983,339.0,175.0,20.02,0.11,4.155,20.02,339.0,387.0,10.0,0.28179999999999994,0
7847,3.936923076923077,0,0.22192307692307686,0.12999999999999998,Andrew Mark,389.0,575.0,58.01,Miller,41.02,1886.0,millean01,295.0,49.09,13.0,0.12999999999999998,66.08000000000003,713.0,298.0,43.01,-0.64,3.936923076923077,43.01,713.0,389.0,13.0,0.22192307692307686,0
7848,4.164,0,0.2778,1.04,Zachary Charles,173.0,408.0,39.0,Miner,22.0,1157.0,minerza01,182.0,1.04,5.0,0.05,38.0,237.0,162.0,25.01,0.16,4.164,25.01,237.0,173.0,5.0,0.2778,0
7852,5.9642857142857135,0,0.3084285714285714,0.07,Dustin Aaron,101.0,397.0,43.0,Moseley,21.03,1075.0,moseldu01,186.0,0.07,7.0,0.07,53.0,199.0,117.0,15.01,0.02,5.9642857142857135,15.01,199.0,101.0,7.0,0.3084285714285714,0
7853,3.2410000000000005,0,0.25949999999999995,0.1,Peter Michael,381.0,298.0,22.02,Moylan,9.05,993.0,moylape01,107.0,4.059999999999999,10.0,0.1,0.1,255.0,137.01,24.02,0.11,3.2410000000000005,24.02,255.0,381.0,10.0,0.25949999999999995,0
7854,4.170000000000001,0,0.27225000000000005,0.11999999999999998,Edward Jose,494.0,551.0,76.0,Mujica,28.02,1640.0,mujiced01,234.0,50.07,12.0,0.11999999999999998,4.109999999999999,423.0,89.00999999999998,24.040000000000006,0.2,4.170000000000001,24.040000000000006,423.0,494.0,12.0,0.27225000000000005,0
7855,4.77375,0,0.235375,0.08,Christopher Gregg,118.0,428.0,58.01,Narveson,19.040000000000006,1306.0,narvech01,228.01,0.08,8.0,0.08,65.02,364.01,161.0,30.02,0.59,4.77375,30.02,364.01,118.0,8.0,0.235375,0
7856,3.214,0,0.2037,0.1,Patrick John,423.0,281.0,47.0,Neshek,19.0,1150.0,neshepa01,125.0,7.08,10.0,0.1,0.1,378.0,120.0,28.02,0.19,3.214,28.02,378.0,423.0,10.0,0.2037,0
7858,4.644615384615387,0,0.2786153846153846,11.06,Carlos Enrique,297.0,1840.0,204.0,Nolasco,103.0,5120.0,nolasri01,858.0,0.12999999999999998,13.0,5.089999999999999,279.0,1370.0,402.0,108.0,0.43,4.644615384615387,108.0,1370.0,297.0,13.0,0.2786153846153846,0
7860,5.673333333333333,0,0.28424999999999995,0.11999999999999998,Eric George,474.0,387.0,24.0,O'Flaherty,15.05,1194.0,oflaher01,155.0,1.11,12.0,0.11999999999999998,0.11999999999999998,303.0,144.0,23.03,0.18,5.673333333333333,23.03,303.0,474.0,12.0,0.28424999999999995,0
7864,4.818181818181818,0,0.29727272727272724,4.089999999999998,Michael Alan,241.0,1560.0,114.01,Pelfrey,91.01,4069.0,pelfrmi01,688.0,1.1,11.0,0.11,235.0,759.0,480.0,65.02,-0.73,4.818181818181818,65.02,759.0,241.0,11.0,0.29727272727272724,0
7865,4.63857142857143,0,0.2748571428571429,0.07,Ramon Antonio,313.0,393.0,38.0,Pena,19.0,1139.0,penato03,187.0,8.02,7.0,0.07,3.06,264.0,131.0,23.0,0.15,4.63857142857143,23.0,264.0,313.0,7.0,0.2748571428571429,0
7868,3.825714285714285,0,0.24257142857142855,0.07,Rafael Jerome,338.0,320.0,26.0,Perez,12.02,987.0,perezra01,133.0,3.049999999999999,7.0,0.07,0.07,268.0,117.0,21.01,0.16,3.825714285714285,21.01,268.0,338.0,7.0,0.24257142857142855,0
7869,4.014545454545455,0,0.2727272727272727,0.11,Glen Weston,401.0,638.0,74.02,Perkins,25.040000000000006,1856.0,perkigl01,263.0,120.06,11.0,0.11,44.079999999999984,502.0,153.01,35.029999999999994,0.04,4.014545454545455,35.029999999999994,502.0,401.0,11.0,0.2727272727272727,0
7870,4.84,0,0.28400000000000003,2.0699999999999994,Yusmeiro Alberto,197.0,543.0,89.00999999999998,Petit,32.010000000000005,1611.0,petityu01,273.0,2.0700000000000003,9.0,1.08,58.0,465.0,142.0,23.01,-0.93,4.84,23.01,465.0,197.0,9.0,0.28400000000000003,0
7871,3.418,0,0.225,0.05,Renyel Eligio,244.0,186.0,24.0,Pinto,10.02,693.0,pintore01,93.0,2.03,5.0,0.05,0.05,222.0,152.0,8.02,0.1,3.418,8.02,222.0,244.0,5.0,0.225,0
7872,4.037,0,0.2277,0.1,Ramon Emilio,424.0,370.01,32.01,Ramirez,21.03,1304.0,ramirra02,165.01,9.05,10.0,0.1,0.1,364.01,190.0,23.030000000000005,0.25,4.037,23.030000000000005,364.01,424.0,10.0,0.2277,0
7875,7.852000000000001,0,0.3284,0.05,Rabell Saul,249.0,296.0,17.0,Rivera,15.02,838.0,riversa01,133.0,4.0299999999999985,5.0,0.05,0.05,192.0,126.0,13.01,0.17,7.852000000000001,13.01,192.0,249.0,5.0,0.3284,0
7882,2.8571428571428568,0,0.2197142857142857,0.07,Takashi,338.0,250.0,25.0,Saito,15.01,1014.0,saitota01,88.0,84.02000000000002,7.0,0.07,0.07,400.0,108.0,21.01,0.13,2.8571428571428568,21.01,400.0,338.0,7.0,0.2197142857142857,0
7884,4.38,0,0.27840000000000004,0.05,Christopher Keith,174.0,390.0,40.0,Sampson,15.01,1076.0,sampsch01,176.0,3.04,5.0,0.05,33.02,176.0,87.0,20.0,0.05,4.38,20.0,176.0,174.0,5.0,0.27840000000000004,0
7885,4.069166666666667,0,0.2594166666666667,9.06,Anibal Alejandro,256.0,1437.0,151.0,Sanchez,87.0,4462.0,sanchan01,649.0,0.11999999999999998,12.0,7.06,245.0,1310.0,506.0,87.0,-1.07,4.069166666666667,87.0,1310.0,256.0,12.0,0.2594166666666667,0
7886,5.357142857142857,0,0.2707142857142857,0.07,Brian Lee,195.0,209.0,36.0,Sanches,7.02,705.0,sanchbr01,98.0,0.07,7.0,0.07,2.06,204.0,122.0,13.02,0.09,5.357142857142857,13.02,204.0,195.0,7.0,0.2707142857142857,0
7887,6.283333333333332,0,0.2783333333333333,1.08,Jonathan Omar,194.0,714.0,91.0,Sanchez,58.0,2359.0,sanchjo01,411.0,0.09,9.0,1.08,137.0,796.0,437.0,39.02,-0.25,6.283333333333332,39.02,796.0,194.0,9.0,0.2783333333333333,0
7891,4.102499999999999,0,0.2614166666666667,23.040000000000006,James Anthony,352.0,2275.0,300.0,Shields,116.0,6883.0,shielja02,996.0,0.11999999999999998,12.0,9.079999999999998,351.0,1977.0,615.0,133.0,0.54,4.102499999999999,133.0,1977.0,352.0,12.0,0.2614166666666667,0
7892,3.5500000000000003,0,0.26057142857142856,0.07,Douglas,216.0,156.0,15.01,Slaten,8.03,452.0,slatedo01,59.01,0.07,7.0,0.07,0.07,110.0,67.0,7.049999999999999,0.11,3.5500000000000003,7.049999999999999,110.0,216.0,7.0,0.26057142857142856,0
7898,5.506,0,0.3144,0.05,Brian Alexander,173.0,254.0,28.0,Stokes,11.03,620.0,stokebr01,121.0,1.04,5.0,0.05,5.0299999999999985,137.0,96.0,6.01,0.2,5.506,6.01,137.0,173.0,5.0,0.3144,0
7899,4.547,0,0.2643,4.069999999999999,Eric William,135.0,723.0,83.01,Stults,48.03,2050.0,stulter01,322.0,0.1,10.0,2.0799999999999987,112.01,433.0,192.0,36.02,0.77,4.547,36.02,433.0,135.0,10.0,0.2643,0
7900,5.6225000000000005,0,0.25525,0.04,Taylor Mark,168.0,109.0,18.0,Tankersley,3.01,354.0,tanketa01,60.0,4.02,4.0,0.04,0.04,115.0,70.0,8.02,0.05,5.6225000000000005,8.02,115.0,168.0,4.0,0.25525,0
7905,4.354166666666667,0,0.21416666666666664,0.11999999999999998,Jose Enger,440.0,337.0,45.01,Veras,23.03,1269.0,verasjo01,184.0,27.05,12.0,0.11999999999999998,0.11999999999999998,438.0,221.0,23.050000000000004,0.23,4.354166666666667,23.050000000000004,438.0,440.0,12.0,0.21416666666666664,0
7906,4.314545454545455,0,0.2515454545454545,0.11,Carlos Manuel,476.0,967.0,139.0,Villanueva,55.01000000000001,2996.0,villaca01,478.0,11.04,11.0,0.11,76.03000000000002,862.0,323.0,51.0,-0.61,4.314545454545455,51.0,862.0,476.0,11.0,0.2515454545454545,0
7907,3.5763636363636366,0,0.2430909090909091,14.05,Jered David,322.0,1861.0,246.0,Weaver,93.0,6075.0,weaveje02,798.0,0.11,11.0,8.059999999999999,322.0,1598.0,539.0,150.0,-0.12,3.5763636363636366,150.0,1598.0,322.0,11.0,0.2430909090909091,0
7908,3.8088888888888888,0,0.2502222222222222,0.09,Brian Patrick,394.0,343.0,22.020000000000003,Wilson,25.01,1146.0,wilsobr01,140.0,172.01,9.0,0.09,0.09,407.0,175.0,24.01,0.03,3.8088888888888888,24.01,407.0,394.0,9.0,0.2502222222222222,0
7911,3.4419999999999997,0,0.2286,0.05,Joel Martin,171.0,169.0,18.0,Zumaya,12.0,629.0,zumayjo01,71.0,5.0,5.0,0.05,0.05,210.0,114.0,13.01,0.08,3.4419999999999997,13.01,210.0,171.0,5.0,0.2286,0
7912,3.841666666666667,0,0.2431666666666667,0.06000000000000001,Manuel Alcides,233.0,234.0,30.0,Acosta,13.0,744.0,acostma01,110.0,9.02,6.0,0.06000000000000001,0.06000000000000001,219.0,117.0,13.0,0.09,3.841666666666667,13.0,219.0,233.0,6.0,0.2431666666666667,0
7916,5.0200000000000005,0,0.2852,6.06,David Dewitt,174.0,1034.0,119.0,Bailey,54.0,3099.0,baileho02,487.0,0.1,10.0,4.06,174.0,859.0,332.0,60.02,0.22,5.0200000000000005,60.02,859.0,174.0,10.0,0.2852,0
7920,5.5150000000000015,0,0.3156666666666667,5.0299999999999985,Robert Nicholas,145.0,1003.0,117.0,Blackburn,55.0,2456.0,blackni01,441.0,0.06000000000000001,6.0,0.06000000000000001,137.01,388.0,202.0,43.01,-0.05,5.5150000000000015,43.01,388.0,145.0,6.0,0.3156666666666667,0
7921,3.745,0,0.2193,0.1,Jerry Richard,425.0,313.01,35.010000000000005,Blevins,11.04,1114.0,blevije01,142.01,4.0699999999999985,10.0,0.1,0.1,361.0,133.01,20.03,0.18,3.745,20.03,361.0,425.0,10.0,0.2193,0
7924,3.804,0,0.2451,9.03,Clay Daniel,206.0,1104.0,116.01,Buchholz,61.0,3503.0,buchhcl01,514.0,0.1,10.0,6.049999999999999,188.0,899.0,417.0,81.0,0.06,3.804,81.0,899.0,206.0,10.0,0.2451,0
7926,3.045,0,0.21025,0.08,Levi Jared,367.0,311.01,31.01,Burton,19.03,1083.0,burtoja01,138.01,10.05,8.0,0.08,0.08,305.0,136.01,18.02,0.11,3.045,18.02,305.0,367.0,8.0,0.21025,0
7931,3.8263636363636366,0,0.2486363636363637,0.11,Justin Louis,385.0,540.0,57.0,Chamberlain,21.050000000000004,1666.0,chambjo03,235.0,7.069999999999999,11.0,0.11,43.08999999999998,546.0,226.0,25.030000000000005,0.09,3.8263636363636366,25.030000000000005,546.0,385.0,11.0,0.2486363636363637,0
7936,3.2683333333333326,0,0.2070833333333333,0.11999999999999998,Tyler Lee,558.0,436.0,75.0,Clippard,35.01,1875.0,clippty01,205.0,56.05,12.0,0.11999999999999998,8.099999999999998,684.0,256.0,46.0,0.32,3.2683333333333326,46.0,684.0,558.0,12.0,0.2070833333333333,0
7939,4.779,0,0.27130000000000004,6.059999999999999,John William,247.0,1533.0,197.0,Danks,104.0,4510.0,danksjo01,731.0,0.1,10.0,3.0699999999999994,247.0,1102.0,491.0,79.01,-0.13,4.779,79.01,1102.0,247.0,10.0,0.27130000000000004,0
7946,4.58,0,0.2584545454545455,1.1,Ross Emery,189.0,634.01,55.01,Detwiler,41.03,1734.0,detwiro01,280.01,1.1,11.0,0.11,83.04,352.0,209.01,23.03,-0.9,4.58,23.03,352.0,189.0,11.0,0.2584545454545455,0
7952,3.6830000000000007,0,0.2525000000000001,4.069999999999999,Yovani,270.0,1525.0,167.0,Gallardo,83.00999999999998,4775.0,gallayo01,670.0,0.1,10.0,3.0799999999999987,267.0,1432.0,603.0,108.01,3.28,3.6830000000000007,108.01,1432.0,270.0,10.0,0.2525000000000001,0
7957,4.711428571428572,0,0.26457142857142857,0.07,Juan Carlos,264.0,285.0,33.0,Gutierrez,17.009999999999998,859.0,gutieju01,143.0,24.050000000000004,7.0,0.07,3.0599999999999987,241.0,104.0,7.0299999999999985,6.94e-18,4.711428571428572,7.0299999999999985,241.0,264.0,7.0,0.26457142857142857,0
7959,4.67125,0,0.25325000000000003,0.08,Joel Ryan,362.0,369.0,40.01000000000001,Hanrahan,18.0,1214.0,hanrajo01,173.0,100.02,8.0,0.08,11.07,441.0,198.0,22.02,0.41,4.67125,22.02,441.0,362.0,8.0,0.25325000000000003,0
7960,4.361538461538462,0,0.2557692307692308,4.1099999999999985,James Anthony,228.0,1153.0,144.0,Happ,65.02,3623.0,happja01,534.0,0.12999999999999998,13.0,3.109999999999998,203.0,1022.0,459.0,82.00999999999998,-0.2,4.361538461538462,82.00999999999998,1022.0,228.0,13.0,0.2557692307692308,0
7963,4.324444444444444,0,0.251,5.059999999999999,Luke Anthony,279.0,946.0,116.0,Hochevar,65.0,2788.0,hochelu01,514.0,3.07,9.0,2.0699999999999994,128.02999999999997,702.0,299.0,46.01,0.02,4.324444444444444,46.01,702.0,279.0,9.0,0.251,0
7964,4.734,0,0.2719,5.05,Philip Joseph,253.0,1268.0,168.0,Hughes,76.0,3614.0,hugheph01,590.0,3.0899999999999985,10.0,1.09,200.0,970.0,290.0,84.00999999999998,-0.17,4.734,84.00999999999998,970.0,253.0,10.0,0.2719,0
7968,5.12375,0,0.290125,2.0699999999999994,Jair Francoise,130.0,761.0,70.0,Jurrjens,38.01,2302.0,jurrjja01,317.0,0.08,8.0,1.07,128.0,514.0,264.0,53.02,-0.06,5.12375,53.02,514.0,130.0,8.0,0.290125,0
7969,4.473333333333333,0,0.2791111111111111,4.06,Kyle Rodney,253.0,1406.0,176.0,Kendrick,81.0,3843.0,kendrky01,659.0,0.09,9.0,2.0699999999999994,212.0,702.0,368.0,81.0,0.31,4.473333333333333,81.0,702.0,253.0,9.0,0.2791111111111111,0
7970,3.802727272727273,0,0.2247272727272728,2.089999999999999,Ian Patrick,239.0,1336.01,186.01,Kennedy,79.02,4291.0,kenneia01,626.01,0.11,11.0,1.1,237.01,1324.0,478.0,86.02,1.11,3.802727272727273,86.02,1324.0,239.0,11.0,0.2247272727272728,0
7972,4.734,0,0.2992,0.1,Aaron Steven,156.0,552.0,48.02,Laffey,29.030000000000005,1483.0,laffeaa01,244.0,1.09,10.0,0.1,68.03,245.01,199.0,26.020000000000003,0.1,4.734,26.020000000000003,245.01,156.0,10.0,0.2992,0
7973,5.6875,0,0.287375,2.069999999999999,John Edward,153.0,913.0,86.01,Lannan,58.01,2586.0,lannajo01,400.0,0.08,8.0,1.07,148.01,450.0,325.0,46.0,-0.59,5.6875,46.0,450.0,153.0,8.0,0.287375,0
7974,3.3875,0,0.24100000000000002,0.04,Jensen Daniel,161.0,184.0,23.0,Lewis,11.0,594.0,lewisje01,81.0,14.02,4.0,0.04,0.04,177.0,85.0,7.01,0.06,3.3875,7.01,177.0,161.0,4.0,0.24100000000000002,0
7975,4.285000000000001,0,0.2535,10.04,Timothy LeRoy,278.0,1506.0,147.0,Lincecum,89.0,5046.0,linceti01,699.0,1.09,10.0,7.039999999999999,270.0,1736.0,669.0,110.0,-0.24,4.285000000000001,110.0,1736.0,278.0,10.0,0.2535,0
7976,3.6566666666666667,0,0.2753333333333334,0.09,Matthew Raymond,469.0,453.0,23.01,Lindstrom,21.02,1262.0,lindsma01,172.0,51.03999999999999,9.0,0.09,0.09,327.0,154.0,17.009999999999998,0.21,3.6566666666666667,17.009999999999998,327.0,469.0,9.0,0.2753333333333334,0
7980,4.955,0,0.248625,1.07,Daisuke,158.0,721.0,85.0,Matsuzaka,43.0,2371.0,matsuda01,391.0,1.07,8.0,0.08,132.0,720.0,387.0,56.0,0.18,4.955,56.0,720.0,158.0,8.0,0.248625,0
7988,4.91090909090909,0,0.24736363636363634,0.11,Franklin Miguel,305.0,483.0,61.0,Morales,30.0,1470.0,moralfr01,248.0,11.079999999999998,11.0,0.11,47.05,385.0,223.0,23.03,0.21,4.91090909090909,23.03,385.0,305.0,11.0,0.24736363636363634,0
7989,3.9739999999999993,0,0.2491,4.079999999999999,Brandon John,254.0,706.0,86.0,Morrow,43.02,2354.0,morrobr01,363.0,16.08000000000001,10.0,4.079999999999999,113.02,796.0,350.0,45.0,-0.16,3.9739999999999993,45.0,796.0,254.0,10.0,0.2491,0
7995,5.129,0,0.28090000000000004,0.1,Curtis Ross,209.0,620.0,90.0,Ohlendorf,41.01,1760.0,ohlenro01,314.0,3.08,10.0,0.1,80.04,444.0,222.0,30.02,-0.94,5.129,30.02,444.0,209.0,10.0,0.28090000000000004,0
7997,3.215,0,0.26183333333333336,0.06000000000000001,Hideki,266.0,228.0,27.01,Okajima,8.03,751.0,okajihi01,86.0,6.039999999999999,6.0,0.06000000000000001,0.06000000000000001,216.0,88.0,17.01,0.1,3.215,17.01,216.0,266.0,6.0,0.26183333333333336,0
7998,22.44333333333333,0,0.3398333333333334,0.06000000000000001,Garrett Andrew,104.0,336.0,46.02,Olson,22.01,863.0,olsonga01,200.0,1.05,6.0,0.06000000000000001,44.03,193.01,143.0,14.02,0.08,22.44333333333333,14.02,193.01,104.0,6.0,0.3398333333333334,0
7999,4.555,0,0.2466666666666667,2.049999999999999,Micah Burton,138.0,468.0,64.0,Owings,33.010000000000005,1449.0,owingmi01,261.0,1.05,6.0,1.05,68.02000000000001,347.0,208.0,32.01,3.3,4.555,32.01,347.0,138.0,6.0,0.2466666666666667,0
8000,4.56,0,0.2705000000000001,0.08,Manuel Alex,322.0,693.0,70.0,Parra,41.0,1884.0,parrama01,342.0,1.07,8.0,0.08,74.04000000000002,592.0,301.0,29.02,1.0,4.56,29.02,592.0,322.0,8.0,0.2705000000000001,0
8001,3.32,0,0.259,0.07,Troy Jamieson,151.0,154.0,20.01,Patton,4.039999999999999,507.0,pattotr01,61.01,0.07,7.0,0.07,2.0599999999999987,135.0,43.0,5.039999999999999,0.1,3.32,5.039999999999999,135.0,151.0,7.0,0.259,0
8007,5.670000000000001,0,0.2505,0.04,Edwar Emilio,103.0,102.0,20.0,Ramirez,2.02,328.0,ramired01,63.0,2.02,4.0,0.04,0.04,126.0,66.0,7.01,0.05,5.670000000000001,7.01,126.0,103.0,4.0,0.2505,0
8008,4.26125,0,0.20075,0.08,Clayton Anthony,152.0,76.00999999999998,10.03,Rapada,0.08,279.0,rapadcl01,42.02,0.08,8.0,0.08,0.08,82.02,51.01,8.049999999999999,0.08,4.26125,8.049999999999999,82.02,152.0,8.0,0.20075,0
8012,4.556,0,0.2688,0.05,Ryan Benjamin,121.0,388.0,51.01,Rowland-Smith,17.02,1110.0,rowlary01,188.0,2.039999999999999,5.0,0.05,47.02,229.0,138.0,12.01,-0.01,4.556,12.01,229.0,121.0,5.0,0.2688,0
8019,4.872857142857144,0,0.3002857142857143,3.0599999999999987,Kevin Michael,137.0,765.0,99.0,Slowey,36.0,1986.0,sloweke01,340.0,0.07,7.0,2.0599999999999987,106.0,495.0,111.0,43.01,-0.23,4.872857142857144,43.01,495.0,137.0,7.0,0.3002857142857143,0
8020,3.022727272727273,0,0.2279090909090909,0.11,Joseph Michael,639.0,474.0,41.0,Smith,28.01,1712.0,smithjo05,186.0,29.07,11.0,0.11,0.11,476.0,210.0,41.01,0.22,3.022727272727273,41.01,476.0,639.0,11.0,0.2279090909090909,0
8021,5.3980000000000015,0,0.28640000000000004,1.04,Andrew Michael,132.0,617.0,79.0,Sonnanstine,31.0,1621.0,sonnaan01,316.0,1.04,5.0,1.04,80.0,343.0,136.0,28.01,0.46,5.3980000000000015,28.01,343.0,132.0,5.0,0.28640000000000004,0
8022,2.9490909090909097,0,0.2244545454545454,0.11,Joakim Agustin,514.0,423.0,46.02,Soria,28.02,1553.0,soriajo01,159.0,203.01,11.0,0.11,0.11,549.0,153.0,24.01,0.21,2.9490909090909097,24.01,549.0,514.0,11.0,0.2244545454545454,0
8025,6.053999999999999,0,0.2398,0.05,Mitchel Blake,132.0,68.0,9.01,Stetter,2.03,258.0,stettmi01,39.0,1.04,5.0,0.05,0.05,89.0,52.0,8.02,0.05,6.053999999999999,8.02,89.0,132.0,5.0,0.2398,0
8026,4.081818181818182,0,0.2697272727272727,0.11,Joseph,405.0,252.0,19.01,Thatcher,16.04,782.0,thatcjo01,98.0,1.1,11.0,0.11,0.11,270.0,91.0,11.03,0.17,4.081818181818182,11.03,270.0,405.0,11.0,0.2697272727272727,0
8034,4.546666666666666,0,0.271,0.03,Sean Thomas,105.0,130.0,9.0,White,4.0,402.0,whitese02,62.0,1.02,3.0,0.03,0.03,59.0,51.0,4.01,0.05,4.546666666666666,4.01,59.0,105.0,3.0,0.271,0
